layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(247),95.01549005508423,6.4003697483587425,6.5445325397761875,1216.796875,1292.96875
tensor(247),95.61800956726074,0.44767745817671933,7.140694012683762,1298.828125,1304.6875
tensor(247),70.61343789100647,-3.8615241904560382,9.206124746904504,1357.421875,1339.84375
tensor(247),96.50967121124268,-3.5857093781523055,14.985529920889784,1351.5625,1433.59375
tensor(247),93.88304948806763,1.9714417931299781,15.448000833322263,1275.390625,1439.453125
tensor(248),76.96523070335388,8.322181649813889,-7.838723267987706,1193.359375,1052.734375
tensor(248),87.08415627479553,8.233744700019576,-2.2570832071603837,1193.359375,1146.484375
tensor(248),90.66092371940613,5.240994753383864,0.4926637957212971,1234.375,1193.359375
tensor(248),80.03185987472534,0.0639001769556768,5.348972426766327,1304.6875,1275.390625
tensor(248),88.4226381778717,4.295632722466085,5.789970337601638,1246.09375,1281.25
tensor(248),91.59972071647644,5.970508316490351,6.8926122669741305,1222.65625,1298.828125
tensor(248),94.01848912239075,1.7218687127477554,7.1657851689297,1281.25,1304.6875
tensor(248),80.00250458717346,-3.42576382143965,8.855588448926603,1351.5625,1333.984375
tensor(248),75.84316730499268,-4.43327181401351,14.607592381813207,1363.28125,1427.734375
tensor(248),85.01556515693665,1.1079542475562763,15.79523366523113,1287.109375,1445.3125
tensor(249),72.96879291534424,13.438261264130967,-17.34864822621758,1123.046875,888.671875
tensor(249),72.03490138053894,7.3997385692825866,-2.6258954973884734,1205.078125,1140.625
tensor(249),73.72868657112122,9.47226971906317,-0.8258231692704759,1175.78125,1169.921875
tensor(249),81.19741678237915,4.2887753298517595,6.146118559692615,1246.09375,1287.109375
tensor(249),92.95076727867126,0.8645204574571242,7.506354390490955,1292.96875,1310.546875
tensor(249),84.55703258514404,1.1000049364824005,16.158037795079537,1287.109375,1451.171875
tensor(250),82.96918869018555,7.9829203291450215,-12.68675113588692,1199.21875,970.703125
tensor(250),73.61753582954407,5.7387519637504685,-3.7132300088185084,1228.515625,1123.046875
