image_lattice_col_index_0_to_49,image_lattice_row_index_0_to_49,predicted_x_px,predicted_y_px,predicted_in_sensor,assigned_in_v3,assigned_source_candidate_index,assigned_raw_x_px,assigned_raw_y_px,nearest_fresh_detector_candidate_distance_px,fresh_detector_candidate_within_v3_assignment_bound,local_mean_darkness_0_to_1
18,12,1353.5371372449927,1073.3205093937145,True,True,1429,1353.6593619067535,1072.6230264297012,2.3662218358155043,True,0.7559023609443778
19,12,1353.492930854781,1089.7481843326664,True,True,1434,1353.344185185773,1088.828270232641,3.1275165328851524,True,0.7539015606242497
20,12,1353.448718214027,1106.178182055295,True,True,1553,1353.2231463134353,1107.3109084317084,3.1719774552653957,True,0.757422969187675
21,12,1353.4044993214047,1122.610503054279,True,True,999,1352.6974482321016,1122.5917435764684,2.4807924068570832,True,0.76062424969988
22,12,1353.3602741755876,1139.0451478224356,True,True,983,1352.6285673944785,1138.8977915825797,2.5813229466085357,True,0.7644657863145258
23,12,1353.3160427752496,1155.4821168527224,True,True,1095,1353.4317174546943,1156.405035438373,2.5376403565383776,True,0.760704281712685
24,12,1353.2718051190639,1171.921410638235,True,True,1594,1353.628679752352,1171.2985129098133,2.5842748281126977,True,0.769187675070028
25,12,1353.2275612057028,1188.36302967221,True,True,1302,1353.5086425333095,1188.9168402881216,2.4127186188187753,True,0.7711884753901561
26,12,1353.1833110338384,1204.8069744480224,True,False,,,,13.364469719616746,False,0.7735094037615046
27,12,1353.1390546021435,1221.2532454591872,True,True,1144,1352.650603529939,1221.04246181751,2.479148799875542,True,0.773109243697479
28,12,1353.0947919092894,1237.7018431993597,True,False,,,,12.09846638242962,False,0.7805522208883553
29,12,1353.050522953947,1254.152768162334,True,True,1216,1353.3839850713769,1254.4093547829768,1.9554536211607505,True,0.7758303321328531
30,12,1353.0062477347872,1270.6060208420438,True,True,1077,1352.454430145538,1270.7544936272163,2.0957793858920604,True,0.7783113245298119
31,12,1352.9619662504804,1287.0616017325635,True,True,1600,1352.9439608437012,1286.5864767879098,2.2749902792698307,True,0.778391356542617
32,12,1352.9176784996973,1303.5195113281068,True,True,512,1352.4875873364147,1304.6745486328248,3.1353332964123655,True,0.7863145258103241
33,12,1352.8733844811068,1319.979750123027,True,True,580,1352.5230618400767,1319.461743003713,2.725615520149063,True,0.7828731492597039
34,12,1352.8290841933788,1336.4423186118183,True,True,1567,1352.8456235310903,1336.3647608523297,1.6636296395857189,True,0.7731892757102841
35,12,1352.7847776351819,1352.9072172891138,True,True,1441,1352.9454985760865,1352.5250502521976,2.261469253350274,True,0.7824729891956783
36,12,1352.7404648051847,1369.374446649687,True,True,1295,1353.2517783488113,1369.1876078431897,2.644731156364366,True,0.7762304921968788
37,12,1352.696145702056,1385.8440071884513,True,True,860,1353.251636847815,1386.822143258758,3.1553208441623024,True,0.7838335334133654
38,12,1352.651820324463,1402.3158994004616,True,True,1332,1352.7290412956634,1402.1838319736119,1.8839266624968087,True,0.7755902360944378
39,12,1352.6074886710733,1418.790123780911,True,True,1367,1352.593303952324,1420.3134077471911,3.2337857822077227,True,0.7819927971188475
40,12,1352.5631507405537,1435.2666808251342,True,True,1353,1353.0295931302746,1435.686491502911,2.544796912425349,True,0.7761504601840736
41,12,1352.5188065315715,1451.7455710286051,True,True,1161,1352.305521070994,1451.435703379659,2.313826159470458,True,0.7847138855542217
42,12,1352.4744560427926,1468.2267948869392,True,True,1016,1352.4405799767994,1467.6557694695007,2.2879711360626143,True,0.7847138855542217
43,12,1352.430099272883,1484.7103528958912,True,True,1451,1352.9865253647727,1485.2025691587266,2.875339875627431,True,0.7905562224889956
44,12,1352.385736220508,1501.1962455513574,True,True,1472,1352.3107771541477,1500.5370673481239,2.229862541429165,True,0.7898359343737495
45,12,1352.3413668843334,1517.6844733493735,True,True,1480,1353.0585035395093,1517.2065580612093,3.147344993557073,True,0.7916766706682673
46,12,1352.2969912630238,1534.1750367861164,True,True,1379,1352.167073226129,1535.241116138414,2.8405318111417306,True,0.7899159663865546
47,12,1352.2526093552428,1550.6679363579028,True,True,1583,1352.9909483115887,1550.725707284548,2.8274183159036883,True,0.7924769907963185
48,12,1352.2082211596557,1567.163172561191,True,True,1031,1351.9581807259517,1568.2915357466547,3.0834053071595195,True,0.7930372148859544
49,12,1352.1638266749258,1583.6607458925798,True,True,1202,1352.073260614959,1582.6679882979522,2.6657846657780975,True,0.7903961584633854
0,13,1339.844767334631,777.2624312132679,True,True,1102,1339.8620495701152,777.2761059756175,1.5190011250464346,True,0.6877951180472188
1,13,1339.7995842756343,793.6723455743617,True,True,1189,1340.9762801850072,794.1426507883033,3.217144421907058,True,0.7120448179271708
2,13,1339.7543948267655,810.0845806560021,True,True,1601,1340.0379918794706,812.2289066774795,4.108776081382546,True,0.7156462585034014
3,13,1339.709198986669,826.499136950525,True,True,1467,1339.8151428033198,826.7571384243347,0.867237509608348,True,0.7165266106442576
4,13,1339.6639967539888,842.916014950405,True,True,1199,1340.0128921017763,844.2989547100378,3.360932677022491,True,0.7273309323729492
5,13,1339.6187881273686,859.3352151482569,True,True,1576,1338.913698127416,858.9847834537524,2.939532402982045,True,0.7258103241296519
6,13,1339.5735731054517,875.756738036834,True,True,835,1339.7742860356282,876.6028503862572,2.3154287600107377,True,0.7314925970388155
7,13,1339.5283516868808,892.1805841090296,True,True,1364,1339.723208780736,891.4256348337781,2.630721538676995,True,0.7361344537815127
8,13,1339.4831238702986,908.6067538578764,True,True,1277,1339.9002520464544,907.6353257053808,3.0159706345405684,True,0.7287715086034414
9,13,1339.4378896543471,925.035247776546,True,True,754,1338.9467393016375,925.2052261693719,2.621841493956528,True,0.735094037615046
10,13,1339.392649037668,941.4660663583506,True,False,,,,12.404145891777395,False,0.7347739095638255
11,13,1339.3474020189028,957.8992100967414,True,True,597,1339.7370603608488,958.5932774225007,2.6729007285643407,True,0.7371748699479792
12,13,1339.3021485966922,974.3346794853093,True,True,928,1338.8402038564832,974.284651261123,2.3263487526892086,True,0.7401360544217688
13,13,1339.2568887696766,990.7724750177848,True,True,1509,1339.1941574041034,990.3137409126657,2.1728868051535613,True,0.7414965986394557
14,13,1339.2116225364966,1007.2125971880387,True,True,964,1338.7002727384183,1006.8730683131192,2.522234363491842,True,0.7479791916766707
15,13,1339.1663498957919,1023.655046490081,True,True,1112,1339.1142111029485,1022.6837937904121,2.8999386103683253,True,0.7541416566626651
16,13,1339.121070846202,1040.099823418062,True,True,1463,1339.2052807579812,1041.1780535176997,3.030435721776288,True,0.7553421368547419
17,13,1339.0757853863654,1056.5469284662713,True,True,297,1339.147519221147,1055.601146134509,2.5480557366528864,True,0.757422969187675
18,13,1339.030493514921,1072.9963621291397,True,True,1225,1339.067632466106,1074.3009214510842,3.0037926549145255,True,0.7595838335334133
19,13,1338.9851952305075,1089.4481249012367,True,True,1156,1339.1295502921319,1088.5556447722836,2.65012155423859,True,0.7565426170468187
20,13,1338.9398905317623,1105.9022172772723,True,False,,,,13.42247060416158,False,0.7637454981992797
21,13,1338.8945794173228,1122.358639752097,True,True,1300,1339.373910631806,1122.4425106742592,2.1357477149103823,True,0.763265306122449
22,13,1338.8492618858263,1138.817392820701,True,True,1141,1338.99299745851,1140.2864887499202,3.1861748911180143,True,0.7655062024809924
23,13,1338.8039379359097,1155.278476978215,True,True,797,1338.8594161201083,1154.5901683467173,2.41614849399831,True,0.7642256902761104
24,13,1338.7586075662089,1171.7418927199099,True,True,367,1339.2805712678478,1171.199349267262,2.838666991728882,True,0.7728691476590637
25,13,1338.7132707753603,1188.2076405411965,True,True,844,1338.7063411402282,1187.5432005215105,2.226182923166203,True,0.7756702681072429
26,13,1338.667927561999,1204.6757209376267,True,True,1296,1338.8465290076133,1205.5972267355755,2.678934515785858,True,0.7747098839535814
27,13,1338.6225779247604,1221.1461344048923,True,True,1276,1339.1329380967359,1221.601487422333,2.5261081089979034,True,0.7707082833133253
28,13,1338.577221862279,1237.6188814388256,True,True,942,1339.1824388295681,1237.8986205644185,2.4525711533593872,True,0.772468987595038
29,13,1338.5318593731897,1254.0939625353997,True,False,,,,15.672374889856313,False,0.7734293717486995
30,13,1338.4864904561261,1270.5713781907277,True,True,1010,1339.2420491558264,1270.7552411347738,2.5776352077018636,True,0.7767106842737095
31,13,1338.441115109722,1287.051128901064,True,True,1215,1338.3856208054046,1287.1242790816937,1.7837277612127216,True,0.77703081232493
32,13,1338.3957333326105,1303.5332151628036,True,True,634,1338.344507991462,1302.785287331584,2.5639391435049523,True,0.7811924769907963
33,13,1338.3503451234244,1320.017637472481,True,True,1038,1339.1611140683265,1320.86111727291,3.3091437193739615,True,0.7815126050420168
34,13,1338.3049504807964,1336.5043963267735,True,True,889,1338.2182763638918,1338.2259531801044,3.5640340731283096,True,0.7832733093237295
35,13,1338.2595494033583,1352.9934922224975,True,True,1204,1338.1752973213652,1354.3843377591631,3.0963456044586213,True,0.781592637054822
36,13,1338.214141889742,1369.4849256566113,True,False,,,,13.507804889536681,False,0.7779111644657863
37,13,1338.1687279385785,1385.9786971262129,True,False,,,,16.952208838766932,False,0.7834333733493397
38,13,1338.123307548499,1402.4748071285428,True,True,997,1338.1285709427232,1404.2759067112192,3.6325713255889927,True,0.7754301720688276
39,13,1338.0778807181337,1418.973256160981,True,True,1343,1338.0337701640108,1418.6174195963647,2.2484587430891048,True,0.78687474989996
40,13,1338.032447446113,1435.4740447210504,True,True,1059,1338.0072706442695,1434.7862743056119,2.474257488321827,True,0.7804721888755503
41,13,1337.987007731067,1451.9771733064133,True,True,1044,1337.6004733892637,1451.9969928728126,2.214287107420091,True,0.7873549419767907
42,13,1337.9415615716239,1468.4826424148737,True,True,1306,1338.421123946709,1468.2177717456973,2.5368084858337285,True,0.7813525410164066
43,13,1337.8961089664137,1484.990452544377,True,True,1324,1337.858063069103,1486.3253518722756,3.1401253426152373,True,0.7908763505402161
44,13,1337.8506499140647,1501.5006041930096,True,False,,,,12.937968007300379,False,0.7899959983993597
45,13,1337.8051844132049,1518.0130978589998,True,True,929,1338.2692656055194,1517.9572815984764,2.4173503535790646,True,0.7913565426170468
46,13,1337.759712462462,1534.5279340407167,True,False,,,,14.453266041238187,False,0.792797118847539
47,13,1337.7142340604637,1551.0451132366707,True,True,1197,1337.767173145512,1552.2962683701494,3.222506762657082,True,0.7924769907963185
48,13,1337.668749205837,1567.5646359455138,True,True,1153,1337.6805970193445,1566.6525186017798,2.5859397946694784,True,0.7899959983993597
49,13,1337.6232578972083,1584.08650266604,True,True,807,1338.091383807158,1583.902527785518,2.6133103655123917,True,0.7901560624249699
0,14,1325.3152195361708,776.5036456649412,True,True,500,1325.4548799935076,775.7087766368622,2.5234113758091157,True,0.6928371348539416
1,14,1325.26894131624,792.937595669077,True,True,1488,1325.6174784611271,793.4343520301255,2.0310753627043985,True,0.7093237294917967
2,14,1325.222656541949,809.3738732049198,True,True,966,1325.6517123671024,810.5240441742706,3.171039531717458,True,0.7074829931972789
3,14,1325.1763652119057,825.8124787669753,True,True,1039,1325.6443207846128,825.3730807948958,2.57113265334253,True,0.7234893957583033
4,14,1325.1300673247167,842.2534128498894,True,True,988,1325.1560685373781,844.1595520147756,3.748844192859024,True,0.7202080832332933
5,14,1325.083762878989,858.6966759484479,True,True,746,1325.2871147366477,860.2387910883774,3.3043858747820156,True,0.7273309323729492
6,14,1325.0374518733288,875.142268557577,True,True,335,1324.6103337553645,875.3678504643372,2.21063641593365,True,0.7300520208083234
7,14,1324.991134306342,891.5901911723429,True,True,650,1325.5310414049302,891.1501941170108,2.5620791048976606,True,0.7317326930772309
8,14,1324.9448101766343,908.0404442879521,True,True,1589,1325.5643173936803,908.6974081238185,2.839659099026741,True,0.7359743897559023
9,14,1324.8984794828102,924.493028399752,True,True,448,1324.5028227426928,924.9474180056701,2.423878658391411,True,0.7351740696278511
10,14,1324.852142223475,940.9479440032295,True,True,677,1325.334615947227,941.2266701500537,2.3916761587889166,True,0.7394957983193278
11,14,1324.805798397233,957.4051915940125,True,True,1232,1324.4114672874257,958.4624297805284,3.1613191099970672,True,0.7388555422168868
12,14,1324.7594480026876,973.8647716678695,True,True,360,1324.287439009183,973.1678922549785,2.563792239525283,True,0.7439775910364146
13,14,1324.7130910384426,990.326684720709,True,True,867,1324.8295929862993,989.5475785508713,2.344307689234169,True,0.7439775910364146
14,14,1324.6667275031014,1006.7909312485807,True,True,1344,1325.3000210010475,1006.696866497899,2.463682768695082,True,0.7483793517406963
15,14,1324.6203573952664,1023.2575117476745,True,True,1464,1324.717031259337,1022.5072918128267,2.3411968282803497,True,0.7473389355742297
16,14,1324.5739807135399,1039.7264267143212,True,True,931,1324.3493295617227,1039.1721158867367,2.3362286888310595,True,0.752781112444978
17,14,1324.5275974565238,1056.1976766449923,True,True,808,1324.5852914581271,1055.3683705153792,2.247876063982895,True,0.7536614645858344
18,14,1324.48120762282,1072.6712620362998,True,True,242,1324.2575571924808,1071.5474384240756,3.0544421566755275,True,0.758703481392557
19,14,1324.4348112110295,1089.1471833849973,True,True,1262,1324.3076486670811,1088.9611758379506,1.837039174897953,True,0.758063225290116
20,14,1324.3884082197524,1105.6254411879786,True,True,1261,1324.2048877707562,1105.2229247357543,2.1376941877296654,True,0.7611044417767107
21,14,1324.34199864759,1122.1060359422781,True,True,1064,1324.5916287207472,1121.901832014492,1.9930589530179104,True,0.763265306122449
22,14,1324.2955824931416,1138.5889681450726,True,True,1030,1324.3478062058493,1137.6853515206346,2.6830877883828697,True,0.7659863945578231
23,14,1324.249159755007,1155.074238293679,True,True,1128,1324.1506924895593,1156.2986699563003,3.1812704468032584,True,0.7684673869547819
24,14,1324.2027304317853,1171.5618468855544,True,True,1194,1324.0192082633407,1171.2659528494628,1.9712752688192325,True,0.769827931172469
25,14,1324.1562945220753,1188.0517944182989,True,True,757,1324.0442745995877,1187.4647834921454,2.355180960508931,True,0.7775110044017607
26,14,1324.1098520244755,1204.5440813896528,True,True,1061,1323.9844873854506,1203.6018327379654,2.775629952535075,True,0.7769507803121248
27,14,1324.0634029375833,1221.0387082974971,True,True,1503,1323.5654032857726,1220.5016120173284,2.9006832307425494,True,0.7773509403761505
28,14,1324.016947259997,1237.5356756398555,True,True,1373,1324.0019697339155,1236.8063033848152,2.5357322729693177,True,0.7778311324529812
29,14,1323.9704849903133,1254.0349839148917,True,True,1470,1323.9513016537571,1253.5552352497807,2.2545510972898968,True,0.7774309723889556
30,14,1323.924016127129,1270.5366336209117,True,True,1525,1323.8972515193657,1269.7006659385431,2.6996881171599245,True,0.7834333733493397
31,14,1323.8775406690406,1287.0406252563628,True,True,1120,1323.917083602704,1288.4011627143036,3.165093019633967,True,0.7784713885554222
32,14,1323.8310586146442,1303.5469593198327,True,True,1209,1323.8433318035843,1302.8565864547213,2.5525561636462673,True,0.7824729891956783
33,14,1323.784569962535,1320.0556363100523,True,True,1482,1323.947001558244,1319.4576695612582,2.388076802612812,True,0.7811924769907963
34,14,1323.7380747113082,1336.5666567258927,True,True,558,1323.7463095166204,1335.8299377733442,2.670670520308125,True,0.7832733093237295
35,14,1323.6915728595588,1353.080021066368,True,True,1585,1323.8951232409945,1354.4886623759523,3.1997278876018758,True,0.7785514205682273
36,14,1323.6450644058812,1369.5957298306328,True,False,,,,12.745352389057505,False,0.7846338535414166
37,14,1323.598549348869,1386.1137835179838,True,False,,,,13.899110385504843,False,0.7795118047218887
38,14,1323.5520276871164,1402.6341826278597,True,True,1254,1323.5008475059499,1401.8467205864667,2.691403478533226,True,0.7843137254901961
39,14,1323.505499419216,1419.1569276598407,True,True,1107,1323.7370380387765,1420.5089538903862,3.2119452544124636,True,0.7811124449779911
40,14,1323.458964543761,1435.6820191136496,True,True,1605,1323.6619838027757,1436.7557959440703,2.783491632261725,True,0.7879951980792317
41,14,1323.4124230593434,1452.2094574891503,True,True,579,1322.8231854601165,1452.9254119085601,3.004301499585502,True,0.7842336934773909
42,14,1323.3658749645551,1468.739243286349,True,False,,,,14.274848391717574,False,0.7876750700280112
43,14,1323.3193202579885,1485.271377005394,True,True,1119,1323.2822618110285,1484.5498008172199,2.3711765880713256,True,0.7831932773109244
44,14,1323.272758938234,1501.8058591465758,True,True,1106,1323.4822116562314,1501.3526945850167,2.498897545463286,True,0.7905562224889956
45,14,1323.2261910038821,1518.3426902103272,True,True,1523,1323.2587295852406,1520.139951986495,3.664297650010678,True,0.7864745898359344
46,14,1323.1796164535242,1534.8818706972224,True,True,1301,1323.1601743905762,1536.258544938371,3.1232983237623477,True,0.793517406962785
47,14,1323.1330352857494,1551.4234011079786,True,True,1377,1323.1337622191948,1550.707895911328,2.5738105497312045,True,0.791436574629852
48,14,1323.0864474991477,1567.9672819434547,True,True,1055,1323.1548933628478,1566.8565851848018,3.104728700509288,True,0.7964785914365746
49,14,1323.0398530923082,1584.513513704653,True,True,1564,1323.030880206858,1583.536141234587,2.513829630751601,True,0.7878351340536215
0,15,1310.742953977712,775.7426292406512,True,True,246,1310.8951493610214,776.6917760002107,2.2719584949415097,True,0.6962785114045618
1,15,1310.6955743474985,792.200685400902,True,True,1052,1310.7999195910397,791.5850333428737,2.3079947804622614,True,0.7102040816326531
2,15,1310.6481879970672,808.6610759340498,True,True,1218,1310.4503545956882,808.8081568147275,1.7758223628100518,True,0.7203681472589036
3,15,1310.6007949249881,825.1238013367831,True,True,1022,1311.2121263447232,825.009545079965,2.6493611374288464,True,0.7210884353741497
4,15,1310.553395129831,841.5888621059312,True,True,416,1310.3087447633318,841.2681973288715,2.222052929398088,True,0.7242897158863546
5,15,1310.5059886101649,858.0562587384643,True,True,1227,1310.701923242484,857.5224854940799,2.1147688414570514,True,0.7234893957583033
6,15,1310.458575364559,874.5259917314936,True,True,734,1310.3267931037587,873.5424337156868,2.916860696309049,True,0.7248499399759905
7,15,1310.4111553915818,890.9980615822717,True,True,1359,1310.1804650838646,889.7791936767023,3.313567984859211,True,0.7314925970388155
8,15,1310.3637286898008,907.4724687881916,True,True,1098,1310.206819105918,908.4772022185547,2.8719627375806365,True,0.7323729491796719
9,15,1310.3162952577848,923.9492138467882,True,True,971,1310.2789746912117,924.5469180686518,2.436874443189852,True,0.7384553821528612
10,15,1310.2688550941004,940.4282972557376,True,True,845,1310.1273277198306,939.5089191453604,2.7398213102403632,True,0.7366946778711485
11,15,1310.2214081973143,956.9097195128564,True,True,1113,1310.1772629222394,956.7037314709015,1.5229667023734752,True,0.7434973989595839
12,15,1310.1739545659934,973.3934811161032,True,True,1285,1310.134986499856,972.5453612940319,2.39979416704279,True,0.741016406562625
13,15,1310.1264941987038,989.879582563578,True,True,932,1309.9913770901724,989.2799866157704,2.191305499700937,True,0.7470188075230092
14,15,1310.0790270940108,1006.3680243535218,True,False,,,,13.291669912570873,False,0.7466986794717887
15,15,1310.0315532504799,1022.8588069843175,True,True,1495,1310.4756572873405,1022.2778851730766,2.707387303406,True,0.7524609843937575
16,15,1309.9840726666757,1039.3519309544888,True,True,616,1311.1258930101878,1038.8695204657292,3.305077152745071,True,0.7550220088035214
17,15,1309.936585341163,1055.8473967627021,True,True,1043,1309.94235603794,1054.7355123758387,2.8481028322731046,True,0.7562224889955982
18,15,1309.8890912725055,1072.3452049077648,True,True,783,1309.952133371832,1071.5584161098157,2.5950152716752,True,0.7595038015206083
19,15,1309.8415904592669,1088.8453558886251,True,True,1191,1310.0945736643557,1087.729501908119,3.072126754708424,True,0.760704281712685
20,15,1309.7940829000106,1105.347850204375,True,True,1428,1309.3921067286562,1105.9346708706094,2.4389203347576593,True,0.7607843137254902
21,15,1309.7465685932991,1121.852688354246,True,True,775,1308.8978857497234,1121.8650564450056,2.7505162712974114,True,0.7660664265706283
22,15,1309.699047537695,1138.359870837613,True,True,1436,1308.8255868026752,1138.445204452425,2.7229330932840274,True,0.7644657863145258
23,15,1309.6515197317603,1154.8693981539923,True,True,1169,1309.7788465244478,1156.3003281672457,3.408675248840617,True,0.7668667466986795
24,15,1309.6039851740568,1171.3812708030416,True,True,895,1309.3241531454316,1170.645326271269,2.8711006732632085,True,0.7671068427370948
25,15,1309.5564438631448,1187.8954892845616,True,True,218,1309.788505426227,1187.4432242514868,2.382589756575848,True,0.7720688275310124
26,15,1309.508895797586,1204.4120540984943,True,True,762,1309.4442233064012,1203.5803647553696,2.4651531203687895,True,0.7647058823529411
27,15,1309.4613409759404,1220.930965744924,True,True,717,1309.3550910258864,1219.747723712017,2.967051683742482,True,0.7706282513005203
28,15,1309.413779396768,1237.4522247240766,True,True,1517,1309.7575782163058,1237.2352237502969,2.1505935114142716,True,0.7694277711084434
29,15,1309.3662110586279,1253.9758315363208,True,True,1505,1308.7114858756643,1254.2997321250466,2.3663344836707747,True,0.775750300120048
30,15,1309.31863596008,1270.501786682168,True,True,1531,1309.2294779861109,1269.627102150631,2.5219963279372104,True,0.77703081232493
31,15,1309.2710540996827,1287.0300906622706,True,True,1171,1309.7047772920562,1288.4724459572133,3.43651209812453,True,0.7768707482993197
32,15,1309.223465475994,1303.5607439774242,True,True,862,1308.5930682789692,1303.1618605135122,2.716564095692107,True,0.7834333733493397
33,15,1309.1758700875719,1320.093747128566,True,True,748,1309.5439430683894,1319.4338475922332,2.77690960886265,True,0.7787915166066427
34,15,1309.1282679329743,1336.629100616777,True,True,1289,1309.0394791166889,1335.7359059433218,2.6322277097101883,True,0.7826330532212885
35,15,1309.080659010758,1353.1668049432797,True,True,1338,1309.4363896682241,1353.1499426873356,2.246175329008532,True,0.7794317727090836
36,15,1309.0330433194795,1369.7068606094388,True,True,340,1309.483760297253,1369.4178207783082,2.6042833415544457,True,0.7826330532212885
37,15,1308.985420857695,1386.2492681167623,True,True,1554,1308.9540734389939,1388.237739544594,3.7507602177859884,True,0.7793517406962785
38,15,1308.937791623961,1402.7940279669008,True,True,1294,1308.9084242737213,1402.6093307742817,2.024349148737311,True,0.7867146858743498
39,15,1308.8901556168319,1419.3411406616467,True,True,1111,1309.4684020246689,1419.2043680409488,2.5000203190190877,True,0.7797519007603041
40,15,1308.8425128348638,1435.8906067029363,True,True,1404,1309.2737531776104,1435.4088138266538,2.868648562113408,True,0.7894357743097239
41,15,1308.7948632766108,1452.4424265928485,True,True,804,1308.7566862732929,1451.8471039690326,2.4510260579472427,True,0.7814325730292117
42,15,1308.747206940627,1468.996600833604,True,True,1478,1308.2930078671732,1470.447789206282,3.474642232818178,True,0.7878351340536215
43,15,1308.699543825466,1485.5531299275674,True,True,1309,1308.9050162268697,1484.7964909815603,2.865250196566429,True,0.7923169267707083
44,15,1308.6518739296816,1502.112014377246,True,True,1023,1308.6542995926034,1501.022798960421,3.1795554884895516,True,0.788235294117647
45,15,1308.604197251827,1518.6732546852895,True,True,1331,1308.2425354384418,1520.2296469572118,3.693329556337636,True,0.7905562224889956
46,15,1308.5565137904541,1535.236851354492,True,True,1184,1308.7490208771255,1534.6687137825172,2.6621713730040066,True,0.7902360944377751
47,15,1308.5088235441153,1551.8028048877893,True,True,1182,1309.2736252602328,1551.2179578712582,3.0750716410827117,True,0.79343737494998
48,15,1308.4611265113624,1568.3711157882612,True,True,1350,1307.7394152371933,1567.9001369881157,2.8172863201581353,True,0.7939975990396159
49,15,1308.413422690747,1584.9417845591297,True,True,726,1308.4010902023376,1583.713578544531,2.9996948731603417,True,0.7916766706682673
0,16,1296.1277819926638,774.9793720875459,True,True,371,1297.2302640958108,774.9169319009889,3.0346014511843764,True,0.6890756302521008
1,16,1296.0792946618187,791.4616052277343,True,True,882,1296.2636527187503,791.275913064024,1.7274224038999844,True,0.7033213285314126
2,16,1296.0308004435155,807.9461796122159,True,True,812,1296.1364134603239,807.454949550912,2.2023089332236716,True,0.7150060024009603
3,16,1295.9822993362866,824.4330957398748,True,True,1188,1296.1468550795705,823.6870995700895,2.6373603319075998,True,0.7150860344137655
4,16,1295.9337913386642,840.922354109737,True,True,1200,1295.8965230651288,839.7176807229763,3.0679178292223845,True,0.7262104841936774
5,16,1295.8852764491799,857.4139552209695,True,True,1134,1295.980960889225,857.2982048499822,1.6682277297717105,True,0.7248499399759905
6,16,1295.8367546663649,873.9078995728817,True,True,873,1295.9304856396186,873.3970990049141,2.083324063098539,True,0.7292517006802721
7,16,1295.7882259887494,890.4041876649248,True,True,949,1295.94922628962,889.5879983796685,2.6923065543357154,True,0.7281312525010004
8,16,1295.7396904148643,906.9028199966924,True,True,923,1295.3933989878974,906.332020508661,2.5782254904067714,True,0.7404561824729892
9,16,1295.6911479432395,923.4037970679193,True,True,364,1295.9526961945237,924.3494351027907,2.907466830598542,True,0.7355742296918768
10,16,1295.6425985724038,939.9071193784829,True,True,389,1295.791291990016,939.4450855916764,2.3408637208144194,True,0.7402961184473789
11,16,1295.5940423008867,956.4127874284023,True,True,413,1295.826547669315,955.5241629908444,2.7925365219370546,True,0.7406962785114046
12,16,1295.545479127217,972.9208017178393,True,True,1246,1294.7858048863682,972.6317700992138,2.7069059441867194,True,0.7412565026010405
13,16,1295.4969090499226,989.4311627470975,True,True,829,1294.7202925261552,988.900119045151,2.8779822119437815,True,0.7380552220888354
14,16,1295.4483320675315,1005.9438710166227,True,True,1105,1295.6279398309619,1005.3107761560882,2.4872289604933187,True,0.7466186474589835
15,16,1295.3997481785711,1022.4589270270033,True,True,767,1296.1189569588964,1022.0194149510747,2.9815730084914307,True,0.7463785514205682
16,16,1295.3511573815679,1038.9763312789698,True,True,503,1294.7292576988614,1039.181142885374,2.564339814321929,True,0.7519007603041217
17,16,1295.302559675049,1055.4960842733951,True,True,1314,1294.7030219257308,1055.0057491199993,2.7459150041947704,True,0.7504601840736295
18,16,1295.25395505754,1072.0181865112954,True,True,608,1295.546851967301,1071.3000226358583,2.668660663228833,True,0.755422168867547
19,16,1295.2053435275673,1088.542638493828,True,True,525,1295.2101264870043,1087.5252749568879,2.5509167910007826,True,0.7571828731492597
20,16,1295.1567250836554,1105.0694407222932,True,True,763,1294.6652752962461,1105.258622419152,2.348915421166659,True,0.7616646658663465
21,16,1295.1080997243293,1121.598593698135,True,True,1155,1294.5312818263596,1121.164744973745,2.645673120291709,True,0.7639055622248899
22,16,1295.059467448114,1138.1300979229384,True,True,930,1294.428935751244,1137.2268395313426,2.9628910427397663,True,0.7640656262505002
23,16,1295.0108282535332,1154.6639538984323,True,True,1560,1294.5238107887672,1154.6272007164441,2.117608331219626,True,0.7676670668267307
24,16,1294.9621821391102,1171.2001621264878,True,True,1443,1294.9439965708546,1172.4204655311999,2.8000932678315165,True,0.7681472589035614
25,16,1294.9135291033685,1187.738723109119,True,True,887,1294.5393077439137,1187.8905042786664,1.9312843506710349,True,0.7722288915566227
26,16,1294.864869144831,1204.2796373484834,True,True,477,1294.3717897155498,1203.5275690036547,2.9452475902618005,True,0.7723089235694278
27,16,1294.8162022620195,1220.8229053468804,True,True,728,1294.9615459252566,1220.4011280282207,2.1735595202645794,True,0.7722288915566227
28,16,1294.7675284534566,1237.3685276067527,True,True,962,1294.3945984720244,1238.5271251321883,3.169984824916633,True,0.7684673869547819
29,16,1294.7188477176633,1253.916504630686,True,True,954,1295.2435583886902,1254.2835094309887,2.2826798312306043,True,0.7779911964785914
30,16,1294.6701600531608,1270.4668369214096,True,True,656,1294.6946437628987,1269.6958339943462,2.4887906274655713,True,0.7691076430572229
31,16,1294.6214654584699,1287.0195249817957,True,True,606,1294.274815004872,1288.5276166187364,3.3929900629313243,True,0.7762304921968788
32,16,1294.5727639321103,1303.5745693148592,True,True,1099,1294.2363199626886,1304.6646107587765,2.890726620517685,True,0.7806322529011605
33,16,1294.5240554726026,1320.131970423758,True,True,559,1294.2430385781065,1319.5582889478192,2.620695131324727,True,0.775750300120048
34,16,1294.4753400784657,1336.6917288117947,True,True,1131,1293.686169446674,1336.2871434878368,2.9982086112735837,True,0.7806322529011605
