left,right,axis,sign_left_to_right,distance_px,axis_alignment_cosine
1313,1491,1,1,14.892719584127114,0.9942373934653973
1315,1330,0,-1,14.922655151241282,0.9997763259465824
1315,1529,0,1,16.05165883174638,0.9997373131961742
1319,1549,0,-1,15.906812792790733,0.9999999999994281
1319,1341,0,1,17.487298285397166,0.99999305737538
1320,1450,0,1,15.944846220167667,0.9992519888033055
1321,1458,0,1,17.91271164190635,0.9999992501697177
1322,1355,0,1,16.725018010962874,0.9994087591911553
1323,1510,1,-1,14.509863541629306,0.9856330256654784
1323,1465,1,1,14.609961019158424,0.9986189373256458
1323,1588,0,1,18.70824344423726,0.9999166902253419
1324,1451,1,-1,15.170069625856714,0.9970903526000598
1325,1489,1,1,14.366553613288962,0.9934403153517465
1325,1597,0,-1,16.105791711284546,0.9999999283331289
1326,1394,1,1,13.388164667568557,0.9961537554337718
1326,1425,0,1,14.849226788644323,0.999209126803766
1326,1489,1,-1,15.15489763199691,0.9909704756503352
1326,1521,0,-1,16.294981587960883,0.9987781891651427
1328,1588,1,1,14.264740929392874,0.9999812597255064
1328,1422,1,-1,15.015869268602875,0.9894851265781021
1328,1510,0,-1,16.171021338007396,0.9998517830313232
1330,1513,1,1,14.26605783775587,0.9961332290334199
1330,1393,0,-1,17.075470761435923,0.9987411746531734
1331,1381,1,1,13.925240012278532,0.991782533093495
1331,1523,1,-1,15.016462028125266,0.9999664195938304
1332,1396,1,-1,13.964081964385786,0.9996871844998746
1332,1367,0,1,18.130083903731112,0.9999861405578357
1333,1390,0,-1,16.779111065606312,0.9999992949520509
1335,1507,1,-1,13.740195419600232,0.9999981261002183
1336,1577,1,-1,14.239731309832232,0.9981219216524567
1337,1550,1,-1,14.615267533933341,0.9905713672254008
1338,1585,1,-1,14.520576673570753,0.9959434050003665
1339,1562,1,-1,14.603417396284996,0.9998084879124448
1340,1596,1,-1,13.951617948474388,0.9983214700418874
1341,1406,1,-1,13.950931538392997,0.9966650146817954
1343,1367,1,-1,14.657980759326287,0.9935383766493281
1344,1464,0,1,15.821170174100438,0.9994002680673206
1348,1392,1,-1,13.532293652104304,0.9999645777317877
1350,1365,1,1,13.991784759544036,0.9862026944470758
1351,1558,1,-1,13.813859441678224,0.9976236994005097
1351,1384,0,1,15.244289780845778,0.9996777838732787
1351,1460,0,-1,17.636531646233852,0.9996536878612878
1353,1367,0,-1,15.379273468118463,0.9995320247471859
1354,1397,0,-1,16.082493200114204,0.9999999795376473
1355,1509,1,1,13.766294268025419,0.999004025199314
1355,1437,1,-1,16.40753457177942,0.9999810436888256
1358,1544,1,-1,14.952029997073584,0.9989404426133126
1358,1433,0,-1,16.137746225500802,0.999999993569483
1358,1493,0,1,18.745518300646754,0.9999420682110769
1361,1582,1,-1,14.817306619926814,0.9902457587145345
1361,1547,0,-1,17.94843153853705,0.9999542761966207
1363,1476,0,1,16.202766969945923,0.9999890363916181
1365,1591,0,-1,18.704048592667153,0.9999972871126553
1366,1498,1,-1,14.450414176111336,0.9970409944952741
1366,1450,0,-1,16.780413214530302,0.9998567906978755
1367,1465,1,-1,14.660843715089934,0.991163363809705
1370,1387,1,-1,14.823085151738667,0.9963656721605365
1371,1401,1,1,13.694498691394367,0.9998785023692922
1371,1532,1,-1,14.368483119079787,0.9812158392288206
1373,1517,1,1,14.25084777782984,0.9994776095409642
1373,1503,0,-1,16.310534965250035,0.9995797856551074
1373,1470,0,1,16.74900850413548,0.9999996775187207
1374,1483,0,1,17.280050997452285,0.999726447893063
1376,1540,1,1,14.59726910828249,0.9993847729033825
1378,1520,1,-1,15.780928858335226,0.9989468933169988
1378,1386,0,1,16.310781489612133,0.9999825046962662
1379,1583,0,1,15.506493256676984,0.9984670275716365
1379,1480,0,-1,18.056575894772678,0.9988878544254249
1380,1498,1,1,15.156833911461352,0.9921179906386116
1381,1438,0,-1,16.154036074635098,0.999989216090004
1381,1520,0,1,17.682339466592097,0.99999745505317
1382,1383,0,-1,16.76869849977459,0.9999677130018602
1382,1403,0,1,18.188028803059954,0.9990371272038467
1383,1420,1,-1,14.505985611445098,0.9996156597682618
1384,1492,1,1,13.645414379201972,0.9991267362148847
1384,1459,0,1,18.048361699475144,0.9996664088685095
1385,1490,0,-1,16.111499493689625,0.9999403344633373
1386,1591,1,-1,15.368038467490956,0.9942084221322122
1387,1569,0,1,17.082284554520946,0.9992632800231694
1388,1459,1,-1,14.159951767064443,0.9931911672574343
1388,1492,0,-1,15.847986047679173,0.9983998217629692
1391,1427,0,-1,13.634655652740179,0.9999608917332719
1391,1559,1,-1,14.792271788451874,0.9861145713092522
1393,1430,1,-1,13.30011546269549,0.9998364700013586
1393,1572,0,-1,15.11000295323,0.9996948661985837
1396,1465,0,1,15.84302304181927,0.9995483165155793
1397,1411,0,-1,14.940435490998773,0.9999902591605753
1398,1571,1,-1,13.774394288445846,0.9989057743273976
1399,1459,1,1,14.183705227710677,0.9945880739999268
1399,1486,1,-1,14.462653432206785,0.9989989895779324
1400,1562,0,-1,16.24434078114269,0.9999937671600944
1400,1568,0,1,16.62694315459104,0.9996514155377343
1402,1584,1,-1,15.434028500203542,0.9905251418843395
1404,1605,1,-1,14.45114325399844,0.9958511868471598
1405,1562,0,1,14.908662234697575,0.9999274497962907
1406,1487,1,-1,14.131524013548662,0.9997963039464696
1409,1526,1,-1,14.074665147406058,0.9976025521069458
1410,1423,1,-1,14.298703817177442,0.9999972861273452
1411,1559,0,-1,16.170114077519564,0.9999715464453468
1418,1535,0,-1,17.650604313551693,0.9996979941244856
1419,1421,1,-1,14.122086732100785,0.9999117068592419
1419,1535,1,1,14.62254752611039,0.9954075280424951
1421,1604,0,1,17.572981297064853,0.9999999839869451
1422,1597,0,1,18.099898330012085,0.9996939940668753
1423,1551,0,-1,13.573125516866334,0.9999718740699638
1423,1474,0,1,18.53320748608988,0.9999302972622743
1426,1593,0,1,16.506867204324674,0.9999885807898736
1429,1434,0,1,16.208308458261953,0.9998516609711339
1433,1479,0,-1,16.031973098832193,0.9999995173083334
1434,1553,0,1,18.483034523752938,0.9999906400820185
1435,1516,1,1,13.917341719399559,0.9999322514434167
1435,1586,0,1,16.645456639468694,0.9996214979761382
1437,1529,1,-1,13.02305051949357,0.9998863221020333
1438,1584,0,-1,17.35038628670582,0.9997370004349083
1441,1567,0,-1,16.160598024581144,0.9999647013459274
1442,1592,1,-1,14.90211554306399,0.999989450181222
1443,1560,0,-1,17.79822544130433,0.9996663585431399
1448,1580,1,-1,13.872547193010195,0.9966662708064095
1448,1449,1,1,14.086231729317186,0.9930579286015715
1449,1537,1,1,13.479610932794843,0.9989465699846738
1451,1472,0,1,15.349380129659606,0.9991258113753394
1452,1506,0,-1,16.81655282208449,0.999998125304103
1453,1496,1,-1,13.651583045586767,0.9998888551800666
1453,1534,1,1,14.955758523564512,0.9996669669742788
1454,1500,0,-1,16.14769538694755,0.9987110645207026
1458,1511,1,-1,14.099033645861347,0.9908972041949485
1458,1486,1,1,14.525558416757798,0.9923199133203324
1458,1574,0,1,15.967898544723468,0.999974192159504
1461,1598,0,1,16.071539978777448,0.9999958474107394
1464,1495,1,1,14.243221546287339,0.9999036046383915
1466,1522,1,-1,14.061260794376606,0.9998942211099455
1466,1613,1,1,14.33356607410581,0.9979390689750256
1467,1536,1,-1,14.33906783665237,0.9999339547220621
1467,1601,0,-1,14.529940791382232,0.9999139893180137
1469,1538,0,1,17.43842857868384,0.9999814854705279
1470,1505,1,1,15.257990055950646,0.9986979800404024
1470,1525,0,1,16.145521160453725,0.9999993664626969
1471,1569,1,1,15.125470141129881,0.9950120889077441
1472,1480,0,1,16.686252286868015,0.9988934478017535
1474,1577,0,1,15.450600132713532,0.9997949305631363
1476,1518,1,-1,13.26031734492016,0.9999100528147538
1479,1568,1,-1,14.010324709690309,0.9995732371120868
1479,1594,1,1,14.078755869806582,0.9998119916992777
1480,1539,1,-1,13.69965976849093,0.9992254269598281
1481,1606,1,1,13.970150943779299,0.9930935179174055
1481,1548,1,-1,14.535113316629376,0.9922702189299362
1481,1598,0,-1,16.665877632971032,0.9997745754205456
1483,1557,1,1,15.000448478656613,0.9989719821758233
1484,1599,0,1,16.261766231301095,0.9998451805512094
1485,1565,0,1,15.524171349524195,0.9996162448034219
1486,1500,0,1,16.67473963489528,0.9993912749936091
1490,1512,0,-1,16.224469858656516,0.9998464275979269
1491,1512,0,1,17.63067494657405,0.9994263292239565
1492,1577,1,1,15.589236074105823,0.9990416811514014
1497,1555,1,1,14.093069295491787,0.9997168059137334
1498,1542,0,1,15.04339998919591,0.9999950233326279
1499,1603,0,-1,16.451974201896203,0.9994844819348998
1500,1574,1,-1,13.761563446223374,0.9968021245169599
1501,1566,1,-1,15.427235697019995,0.9953003024918065
1504,1537,1,-1,14.87360135758041,0.9970558362756305
1504,1590,0,1,16.22131353006252,0.9999942709391334
1505,1531,0,1,15.336120361019098,0.9993519105856498
1505,1517,0,-1,17.096542201774373,0.9982597949283604
1506,1529,1,1,14.697515119979872,0.9998767528095294
1508,1559,1,1,15.084204042723067,0.9953772827808268
1520,1591,0,1,15.387870275682749,0.9996807568723904
1521,1588,0,-1,16.05611238478412,0.9999346816488105
1524,1573,1,1,13.77533034344541,0.9993841959756866
1524,1602,0,-1,16.728168633535077,0.9997823004841866
1525,1531,1,1,14.667958005589696,0.9999960988959503
1527,1567,1,1,14.504732517987446,0.9911718355900861
1530,1534,1,-1,13.854539880097562,0.9998759722966201
1530,1545,0,-1,18.47476916694041,0.9999948007363494
1533,1593,1,-1,14.061976668567635,0.99979966634113
1539,1543,1,-1,13.92545461354923,0.9991796799197067
1545,1546,0,-1,14.8408810697535,0.999977270134052
1546,1613,0,-1,15.610428268584954,0.9999995452692475
1552,1590,1,-1,14.288533228045356,0.9929110382764622
1555,1615,0,1,14.717883707847154,0.9999877214475348
1581,1582,1,1,13.997280090372088,0.9912054869644008
